SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :   1     Table Repository                              Time : 11:05:41

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 |   3|Cabang              |      4|      2|  10|CABANG      |INVENTORY       |
|  22|Persentase_Qty      |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  23|Persentase_Value    |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Tanggal             |  10|Ascending  |
|   |                    |          |  4 No_Faktur           |  20|Ascending  |
|   |                    |          |  7 Nama_Customer       |  40|Ascending  |
|   |                    |          | 12 SKU                 |  10|Ascending  |
|   |                    |          | 16 Packing             |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+




SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 204     Table Repository                              Time : 11:05:43

 Table 258 : OUTSTANDING DISTRIBU   Length :   158

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code          |   0|Numeric  |4                  |                |
|   2|Year                |   0|Numeric  |4                  |                |
|   3|Month               |   0|Alpha    |3                  |                |
|   4|Trans Date          |   0|Date     |DD/MM/YYYYA        |                |
|   5|Faktur No           |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   6|Head Customer       |   0|Alpha    |40                 |                |
|   7|Customer Name       |   0|Alpha    |40                 |                |
|   8|Salesman            |   0|Alpha    |10                 |                |
|   9|Total Faktur        |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  10|Total Bayar         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  11|Sisa Invoice        |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  12|Due Date            |   0|Date     |DD/MM/YYYYA        |                |
|  13|Umur Piutang        |   0|Numeric  |4                  |                |
|  14|Kuadran Aging       |   0|Alpha    |6                  |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|key01               |Unique    |  1 Store Code          |   2|Ascending  |
|   |                    |          |  5 Faktur No           |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 259 : RECAPSLS GROSIR        Length :   378

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Minggu              |   0|Numeric  |1                  |                |
|   4|Jenis Trx           |   0|Alpha    |10                 |                |
|   5|Wilayah             |   0|Alpha    |20                 |                |
|   6|Head_cust           |   0|Alpha    |40                 |                |
|   7|Nama_Cust           |   0|Alpha    |40                 |                |
|   8|Tipe_Customer       |   0|Alpha    |20                 |                |
|   9|Salesman            |   0|Alpha    |30                 |                |
|  10|Tipe_Market         |   0|Alpha    |20                 |                |
|  11|Lokasi_Market       |   0|Alpha    |20                 |                |
|  12|SKU                 |   0|Alpha    |10                 |                |
|  13|Article             |   0|Alpha    |15                 |                |
|  14|Article_Master      |   0|Alpha    |15                 |                |
|  15|Nama_Product        |   0|Alpha    |30                 |                |
|  16|Merk                |   0|Alpha    |20                 |                |
|  17|Group               |   0|Alpha    |20                 |                |
|  18|Subgroup            |   0|Alpha    |20                 |                |
|  19|Packing             |   0|Alpha    |10                 |                |
|  20|Qty                 |   0|Numeric  |N9.2               |\-2147483648-214|
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 205     Table Repository                              Time : 11:05:43

 Table 259 : RECAPSLS GROSIR        Length :   378

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|    |                    |    |         |                   |7483647         |
|  21|Value               |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  22|Purchased_Market    |   0|Alpha    |15                 |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Minggu              |   2|Ascending  |
|   |                    |          |  4 Jenis Trx           |  10|Ascending  |
|   |                    |          |  7 Nama_Cust           |  40|Ascending  |
|   |                    |          | 12 SKU                 |  10|Ascending  |
|   |                    |          | 19 Packing             |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 260 : SERVICE LEVEL GROSIR   Length :   368

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Tanggal             |   0|Alpha    |10                 |                |
|   4|No_Faktur           |   0|Alpha    |20                 |                |
